"id","CO","NO","NO2","NOX","O3","PM10","PM2.5","SO2"
"UIZ332011",0.841212121212121,13.1151515151515,24.2424242424242,37.369696969697,30.2909090909091,38.6415094339623,19.2641509433962,4.64071856287425
"UIZ342011",0.870186335403727,12.6134969325153,24.2085889570552,36.7975460122699,27.7914110429448,29.2185430463576,16.2119205298013,2.90184049079755
"UIZ352011",0.808333333333333,11.6845238095238,20.6904761904762,32.3511904761905,20.452380952381,20.6484848484848,12.4363636363636,2.43452380952381
"UIZ362011",0.916149068322981,12.5987654320988,27.8395061728395,40.4074074074074,30.641975308642,31.9024390243902,18.219512195122,2.53703703703704
"UIZ372011",0.67239263803681,13.2073170731707,23.2134146341463,36.3841463414634,30.4817073170732,34.2312925170068,19.4285714285714,4.93865030674847
"UIZ382011",0.714880952380952,11.3154761904762,20.2083333333333,31.5357142857143,24.7559523809524,29.0181818181818,14.3454545454545,5.16071428571429
"UIZ392011",0.868862275449102,13.2083333333333,26.2559523809524,39.4166666666667,32.8869047619048,41.4940476190476,19.8095238095238,5.11309523809524
"UIZ402011",0.646428571428571,9.94047619047619,19.2857142857143,29.2797619047619,29.0535714285714,31.710843373494,17.0602409638554,3.80952380952381
"UIZ412011",0.913291139240506,20.873417721519,21.9556962025316,42.753164556962,21.9367088607595,30.5350318471338,20.2101910828025,2.63291139240506
"UIZ422011",0.684848484848485,24.3939393939394,25.1878787878788,49.5575757575758,24.7212121212121,38.6932515337423,18.1901840490798,9.96969696969697
"UIZ432011",0.908536585365854,36.1288343558282,34.0490797546012,70.1963190184049,24.7682926829268,56.4821428571429,24.6011904761905,7.92682926829268
"UIZ442011",0.862424242424242,23.6060606060606,28.0909090909091,51.6666666666667,25.7515151515152,48.7875,22.95,6.4
"UIZ452011",1.1940119760479,23.5269461077844,31.6407185628743,55.2155688622754,25.3532934131737,51.0609756097561,31.969512195122,4.68862275449102
"UIZ462011",0.918674698795181,18.8484848484848,28.8969696969697,47.7878787878788,31.1746987951807,51.9079754601227,27.5521472392638,2.71686746987952
"UIZ472011",0.951219512195122,21.2134146341463,26.6951219512195,47.8963414634146,26.0731707317073,51.1728395061728,23.7901234567901,5.38414634146341
